lat [deg],lon [deg],start time [s],duration [s],severity,measurements,,
53.535647,-114.445009,67610,1000,5.768708476,|['visible', 'sar']|,
54.717303,160.359592,67620,1000,8.514322456,|['visible', 'sar']|,
32.718685,117.147946,67620,1000,0.554836526,|['visible', 'sar']|,
16.222922,-94.627078,67620,1000,4.305889748,|['visible', 'sar']|,
-47.813241,-72.221526,67620,1000,6.540432838,|['visible', 'sar']|,
31.061119,29.739189,67620,1000,8.848092249,|['visible', 'sar']|,
49.770453,31.475568,67630,1000,8.844383755,|['visible', 'sar']|,
64.948713,-75.457245,67630,1000,3.592912758,|['visible', 'sar']|,
64.290012,29.543524,67630,1000,8.31143651,|['visible', 'sar']|,
62.381495,-94.14375,67640,1000,8.476064032,|['visible', 'sar']|,
-10.753326,27.244792,67650,1000,7.406241745,|['visible', 'sar']|,
64.082765,11.631329,67650,1000,6.617264172,|['visible', 'sar']|,
16.332546,75.887905,67660,1000,4.651016969,|['visible', 'sar']|,
64.981374,-111.92716,67660,1000,1.274244002,|['visible', 'sar']|,
69.034432,151.692708,67670,1000,4.938172267,|['visible', 'sar']|,
59.508698,-108.607292,67670,1000,7.591559048,|['visible', 'sar']|,
38.018816,-77.711209,67670,1000,2.502352385,|['visible', 'sar']|,
47.556366,-79.239354,67680,1000,4.611447094,|['visible', 'sar']|,
36.597936,-93.311648,67680,1000,8.056554949,|['visible', 'sar']|,
32.80625,87.839583,67680,1000,1.366631363,|['visible', 'sar']|,
56.139583,47.463401,67690,1000,1.179800166,|['visible', 'sar']|,
66.325985,32.015625,67690,1000,2.705183624,|['visible', 'sar']|,
71.436513,149.678125,67690,1000,0.351046008,|['visible', 'sar']|,
-33.491959,-53.07479,67700,1000,0.144266071,|['visible', 'sar']|,
14.799654,98.596417,67700,1000,9.467808317,|['visible', 'sar']|,
26.820253,101.783502,67700,1000,6.015500297,|['visible', 'sar']|,
53.048486,-67.746351,67710,1000,8.635002168,|['visible', 'sar']|,
59.828867,63.211761,67710,1000,4.020719145,|['visible', 'sar']|,
-20.13125,-48.56764,67720,1000,7.980093629,|['visible', 'sar']|,
40.839583,113.277083,67720,1000,1.65513365,|['visible', 'sar']|,
52.755271,-73.646848,67720,1000,6.005332673,|['visible', 'sar']|,
44.647187,71.957387,67720,1000,0.8213574,|['visible', 'sar']|,
50.894817,-76.304461,67730,1000,5.652076996,|['visible', 'sar']|,
56.548625,14.764601,67730,1000,5.304038417,|['visible', 'sar']|,
53.542928,-71.017565,67730,1000,9.530603468,|['visible', 'sar']|,
32.92886,117.121992,67730,1000,4.815697282,|['visible', 'sar']|,
61.290465,-102.419792,67740,1000,0.97034969,|['visible', 'sar']|,
34.29867,-114.138725,67740,1000,4.893690366,|['visible', 'sar']|,
48.313873,92.755998,67740,1000,9.362373451,|['visible', 'sar']|,
34.360491,-82.822993,67750,1000,1.059993277,|['visible', 'sar']|,
61.290465,-102.419792,67750,1000,9.620719971,|['visible', 'sar']|,
46.246709,-85.850518,67750,1000,3.773508462,|['visible', 'sar']|,
22.234372,-97.90767,67750,1000,5.970933489,|['visible', 'sar']|,
63.737352,-110.069319,67760,1000,1.11291894,|['visible', 'sar']|,
67.144708,83.555208,67760,1000,6.793053117,|['visible', 'sar']|,
44.999429,37.240295,67760,1000,2.433202179,|['visible', 'sar']|,
51.483475,-75.224826,67770,1000,1.921401157,|['visible', 'sar']|,
52.391128,96.418859,67770,1000,0.38502866,|['visible', 'sar']|,
69.425291,89.370486,67780,1000,0.037871801,|['visible', 'sar']|,
43.405181,5.057652,67780,1000,1.853972386,|['visible', 'sar']|,
50.689585,-64.581363,67780,1000,8.09111136,|['visible', 'sar']|,
12.824532,76.054284,67780,1000,6.8088391,|['visible', 'sar']|,
48.827083,44.68125,67790,1000,9.724110575,|['visible', 'sar']|,
62.574351,-117.879992,67790,1000,7.972649726,|['visible', 'sar']|,
55.364583,67.564583,67790,1000,7.756119779,|['visible', 'sar']|,
55.66881,-105.194512,67800,1000,3.289937926,|['visible', 'sar']|,
31.235417,84.952083,67800,1000,3.748753503,|['visible', 'sar']|,
35.80625,89.427083,67800,1000,5.976726968,|['visible', 'sar']|,
46.186219,34.251996,67800,1000,0.969943587,|['visible', 'sar']|,
66.500215,-98.087211,67800,1000,1.334500439,|['visible', 'sar']|,
30.210417,84.797917,67810,1000,3.61467833,|['visible', 'sar']|,
-3.275855,-45.036458,67810,1000,8.504796484,|['visible', 'sar']|,
54.934861,-103.022351,67820,1000,9.426546951,|['visible', 'sar']|,
62.774165,-120.644959,67820,1000,4.117263395,|['visible', 'sar']|,
32.752105,-94.506269,67820,1000,9.316969714,|['visible', 'sar']|,
64.924538,-92.080383,67830,1000,6.493899952,|['visible', 'sar']|,
64.018466,-99.292678,67830,1000,4.858270845,|['visible', 'sar']|,
36.59139,9.396811,67830,1000,4.753794061,|['visible', 'sar']|,
52.97061,-115.582343,67830,1000,5.767616891,|['visible', 'sar']|,
-45.438308,167.686458,67840,1000,0.413491062,|['visible', 'sar']|,
62.360093,-100.79089,67840,1000,5.718246695,|['visible', 'sar']|,
58.096387,-66.703429,67840,1000,1.837144922,|['visible', 'sar']|,
1.149231,111.878125,67850,1000,7.91920928,|['visible', 'sar']|,
38.922917,64.68125,67850,1000,0.735630527,|['visible', 'sar']|,
61.407936,13.720517,67850,1000,9.630666964,|['visible', 'sar']|,
53.194652,-66.325742,67860,1000,5.579759198,|['visible', 'sar']|,
64.003699,-96.780341,67860,1000,7.441313569,|['visible', 'sar']|,
-44.188092,170.14683,67870,1000,7.832773352,|['visible', 'sar']|,
48.898312,-92.839179,67870,1000,8.872993141,|['visible', 'sar']|,
54.301362,-61.442524,67870,1000,3.955088967,|['visible', 'sar']|,
70.402083,158.802083,67870,1000,6.789912481,|['visible', 'sar']|,
47.956952,-98.603742,67880,1000,4.812720592,|['visible', 'sar']|,
56.568119,-69.181281,67880,1000,8.568860449,|['visible', 'sar']|,
41.360649,35.722218,67880,1000,9.050384339,|['visible', 'sar']|,
49.707462,-91.940887,67880,1000,1.293963854,|['visible', 'sar']|,
52.3748,-121.31281,67890,1000,7.386161583,|['visible', 'sar']|,
17.764675,100.560357,67900,1000,1.709698284,|['visible', 'sar']|,
63.231409,27.219727,67900,1000,2.65462076,|['visible', 'sar']|,
7.431467,1.435166,67900,1000,7.588761723,|['visible', 'sar']|,
57.004731,-108.271875,67900,1000,2.768428451,|['visible', 'sar']|,
73.666989,97.46605,67910,1000,2.811533529,|['visible', 'sar']|,
-32.052083,135.522917,67920,1000,7.6028384,|['visible', 'sar']|,
30.910052,89.77871,67920,1000,8.061897993,|['visible', 'sar']|,
31.589927,117.846875,67930,1000,2.92296993,|['visible', 'sar']|,
-4.438508,-62.104031,67930,1000,3.397081695,|['visible', 'sar']|,
55.410417,68.752083,67930,1000,0.338804093,|['visible', 'sar']|,
53.989815,-9.197968,67930,1000,3.051100945,|['visible', 'sar']|,
54.08125,-124.614957,67940,1000,5.830931903,|['visible', 'sar']|,
49.081155,33.247337,67950,1000,6.967617876,|['visible', 'sar']|,
69.419629,160.177439,67950,1000,3.622986759,|['visible', 'sar']|,
32.437071,71.377083,67950,1000,4.779757273,|['visible', 'sar']|,
62.61152,38.749159,67950,1000,8.273838686,|['visible', 'sar']|,
51.101287,81.820563,67950,1000,4.359638492,|['visible', 'sar']|,
61.677838,-98.803732,67950,1000,3.803193287,|['visible', 'sar']|,
53.864543,-92.95732,67950,1000,1.150841184,|['visible', 'sar']|,
29.751804,116.221063,67960,1000,0.69037665,|['visible', 'sar']|,
64.133166,-21.029619,67960,1000,2.40492513,|['visible', 'sar']|,
71.357579,-109.994792,67960,1000,6.008532542,|['visible', 'sar']|,
68.12483,87.761458,67970,1000,3.991286228,|['visible', 'sar']|,
71.149074,79.496875,67970,1000,7.490286117,|['visible', 'sar']|,
65.220995,-99.489757,67970,1000,2.476239326,|['visible', 'sar']|,
50.590167,-75.42984,67970,1000,4.28757332,|['visible', 'sar']|,
14.925127,35.907292,67970,1000,9.79972789,|['visible', 'sar']|,
55.67538,-98.86206,67970,1000,4.729331122,|['visible', 'sar']|,
60.93512,-110.305425,67980,1000,8.032623969,|['visible', 'sar']|,
-30.84375,-62.252083,67990,1000,3.701843364,|['visible', 'sar']|,
-35.114583,149.439583,67990,1000,6.494201983,|['visible', 'sar']|,
63.185069,-118.215625,68000,1000,5.166108702,|['visible', 'sar']|,
53.543353,-68.074803,68000,1000,2.324935243,|['visible', 'sar']|,
24.364727,102.801314,68000,1000,6.51201505,|['visible', 'sar']|,
59.495211,-97.773503,68010,1000,9.099985803,|['visible', 'sar']|,
48.686129,135.525572,68010,1000,7.844345957,|['visible', 'sar']|,
47.79848,-77.939603,68010,1000,6.014445396,|['visible', 'sar']|,
33.689627,43.460376,68020,1000,5.414983427,|['visible', 'sar']|,
45.120328,-79.575541,68020,1000,3.489205159,|['visible', 'sar']|,
48.494339,-116.889136,68020,1000,9.630598906,|['visible', 'sar']|,
65.577085,-163.089585,68020,1000,3.902670537,|['visible', 'sar']|,
73.666989,97.46605,68020,1000,2.02269851,|['visible', 'sar']|,
-39.060749,-72.06753,68020,1000,7.042132212,|['visible', 'sar']|,
-14.538688,-49.01361,68020,1000,0.542368941,|['visible', 'sar']|,
-2.593718,-79.710373,68020,1000,0.029249713,|['visible', 'sar']|,
55.67538,-98.86206,68030,1000,8.86208639,|['visible', 'sar']|,
64.57838,-117.942708,68030,1000,9.982783431,|['visible', 'sar']|,
70.463412,-105.556138,68030,1000,4.280181994,|['visible', 'sar']|,
36.018191,-114.735006,68040,1000,4.226957504,|['visible', 'sar']|,
35.064583,90.522917,68040,1000,6.790803735,|['visible', 'sar']|,
61.266013,11.773032,68040,1000,0.5392527,|['visible', 'sar']|,
68.460904,153.331158,68050,1000,2.41738375,|['visible', 'sar']|,
50.106633,-67.94107,68050,1000,7.950765543,|['visible', 'sar']|,
56.853312,-100.143289,68050,1000,2.645492643,|['visible', 'sar']|,
55.702016,-101.228276,68050,1000,5.328529652,|['visible', 'sar']|,
59.150265,-105.539038,68060,1000,1.097073055,|['visible', 'sar']|,
59.236494,38.489583,68060,1000,4.466022892,|['visible', 'sar']|,
62.970178,-102.704048,68060,1000,9.440312543,|['visible', 'sar']|,
63.705164,-95.81031,68070,1000,1.076578245,|['visible', 'sar']|,
60.814756,-163.567708,68070,1000,0.843980889,|['visible', 'sar']|,
60.3318,-70.137109,68080,1000,1.566825476,|['visible', 'sar']|,
52.72938,-61.757715,68080,1000,5.835068755,|['visible', 'sar']|,
70.849109,-153.634145,68080,1000,5.424541605,|['visible', 'sar']|,
66.358014,-97.200743,68090,1000,7.20224058,|['visible', 'sar']|,
-18.463162,49.292315,68090,1000,0.524902452,|['visible', 'sar']|,
53.761332,-89.5622,68100,1000,3.581249665,|['visible', 'sar']|,
45.406614,-73.957914,68100,1000,1.03027433,|['visible', 'sar']|,
66.782725,-90.831585,68100,1000,6.141527204,|['visible', 'sar']|,
58.686064,-156.430153,68110,1000,7.923592712,|['visible', 'sar']|,
-28.525275,-57.204308,68110,1000,7.22698738,|['visible', 'sar']|,
65.037823,33.66312,68110,1000,6.795392499,|['visible', 'sar']|,
-0.864564,-59.606017,68110,1000,5.308196755,|['visible', 'sar']|,
12.202589,-86.107292,68120,1000,5.556426495,|['visible', 'sar']|,
61.464339,-105.168742,68120,1000,6.144285764,|['visible', 'sar']|,
37.533583,27.39139,68120,1000,7.912858482,|['visible', 'sar']|,
24.713265,-77.807184,68120,1000,8.608029001,|['visible', 'sar']|,
60.394348,-74.57975,68120,1000,7.465701078,|['visible', 'sar']|,
54.165671,-71.700902,68130,1000,8.561848449,|['visible', 'sar']|,
37.194987,118.965625,68130,1000,7.74253142,|['visible', 'sar']|,
63.62024,-98.899754,68130,1000,0.354089627,|['visible', 'sar']|,
37.822917,95.26875,68130,1000,5.449710206,|['visible', 'sar']|,
55.155881,-95.806107,68140,1000,0.382173735,|['visible', 'sar']|,
-0.039033,42.560218,68140,1000,3.391460654,|['visible', 'sar']|,
-9.737654,-35.875551,68140,1000,0.64107613,|['visible', 'sar']|,
46.123592,-80.012987,68150,1000,5.931867171,|['visible', 'sar']|,
-20.214583,127.452083,68150,1000,2.224205708,|['visible', 'sar']|,
48.001098,-106.414583,68160,1000,6.601043507,|['visible', 'sar']|,
64.345985,-18.796099,68160,1000,0.744537391,|['visible', 'sar']|,
71.106367,-106.839544,68160,1000,9.134941743,|['visible', 'sar']|,
48.748146,-80.577553,68170,1000,0.530299732,|['visible', 'sar']|,
16.332546,75.887905,68170,1000,1.791922863,|['visible', 'sar']|,
66.628786,24.494792,68170,1000,4.387785837,|['visible', 'sar']|,
68.933461,160.109375,68180,1000,0.882785601,|['visible', 'sar']|,
-27.422917,137.710417,68190,1000,7.0847397,|['visible', 'sar']|,
50.147917,91.022917,68200,1000,5.636499601,|['visible', 'sar']|,
54.900121,-99.666426,68200,1000,2.181290436,|['visible', 'sar']|,
40.211205,28.460761,68200,1000,3.440621922,|['visible', 'sar']|,
58.435393,-101.960395,68200,1000,4.255758038,|['visible', 'sar']|,
50.469752,-87.208121,68200,1000,6.606564873,|['visible', 'sar']|,
6.277032,-75.149057,68210,1000,0.901110361,|['visible', 'sar']|,
61.689855,-103.198958,68230,1000,0.626095716,|['visible', 'sar']|,
68.263609,-92.121875,68230,1000,3.482713766,|['visible', 'sar']|,
67.939532,71.280096,68230,1000,9.721174756,|['visible', 'sar']|,
22.135409,108.002815,68230,1000,4.744164416,|['visible', 'sar']|,
63.231409,27.219727,68240,1000,2.755137701,|['visible', 'sar']|,
-13.44789,15.868727,68240,1000,8.569763449,|['visible', 'sar']|,
32.224478,46.592669,68240,1000,0.237996039,|['visible', 'sar']|,
32.709306,-92.340731,68240,1000,9.968343748,|['visible', 'sar']|,
54.829732,-76.697917,68240,1000,2.945902367,|['visible', 'sar']|,
68.605094,152.199247,68250,1000,0.287571014,|['visible', 'sar']|,
-40.586279,-70.753766,68260,1000,5.30051599,|['visible', 'sar']|,
53.752083,70.935417,68260,1000,1.131916834,|['visible', 'sar']|,
62.757872,26.548958,68270,1000,6.956046694,|['visible', 'sar']|,
66.24959,-107.114342,68270,1000,0.837187852,|['visible', 'sar']|,
67.272396,50.24375,68270,1000,1.34074111,|['visible', 'sar']|,
45.767747,-96.639471,68270,1000,5.983587194,|['visible', 'sar']|,
52.112598,136.682995,68280,1000,9.537153262,|['visible', 'sar']|,
46.719215,-75.982801,68280,1000,2.902696152,|['visible', 'sar']|,
14.852408,101.086458,68280,1000,9.858304364,|['visible', 'sar']|,
62.398462,8.539583,68280,1000,8.461383675,|['visible', 'sar']|,
68.173458,-116.589878,68290,1000,3.007542958,|['visible', 'sar']|,
49.188486,-55.914331,68290,1000,6.280258489,|['visible', 'sar']|,
50.688715,-89.614583,68300,1000,7.129613287,|['visible', 'sar']|,
-38.690273,176.060417,68310,1000,1.647280707,|['visible', 'sar']|,
55.317605,-126.628483,68310,1000,8.31905761,|['visible', 'sar']|,
58.377082,26.135416,68310,1000,4.465183306,|['visible', 'sar']|,
56.001842,-73.260112,68310,1000,2.324196191,|['visible', 'sar']|,
33.51127,-80.447917,68310,1000,8.628461881,|['visible', 'sar']|,
50.564583,73.685417,68310,1000,0.924442951,|['visible', 'sar']|,
58.265144,67.826706,68320,1000,8.976650113,|['visible', 'sar']|,
-17.425995,48.579622,68330,1000,4.430529667,|['visible', 'sar']|,
62.077083,-116.70625,68330,1000,3.663452354,|['visible', 'sar']|,
62.215609,-113.151042,68330,1000,2.485385063,|['visible', 'sar']|,
39.973381,113.808692,68330,1000,3.190958292,|['visible', 'sar']|,
-45.026494,168.730012,68340,1000,0.868827556,|['visible', 'sar']|,
61.906107,-105.085529,68340,1000,5.188454776,|['visible', 'sar']|,
50.590167,-75.42984,68340,1000,3.509332719,|['visible', 'sar']|,
38.368033,69.344039,68340,1000,3.224787237,|['visible', 'sar']|,
56.895239,14.744304,68340,1000,3.205792713,|['visible', 'sar']|,
41.721192,-120.457143,68350,1000,7.921526498,|['visible', 'sar']|,
-2.811079,-58.144581,68350,1000,2.811300149,|['visible', 'sar']|,
47.613278,-77.306734,68350,1000,9.716601314,|['visible', 'sar']|,
61.511393,23.690654,68350,1000,9.335505099,|['visible', 'sar']|,
24.121446,68.754684,68350,1000,7.198502701,|['visible', 'sar']|,
34.264583,82.247917,68350,1000,5.627267668,|['visible', 'sar']|,
65.932058,-98.634948,68350,1000,8.358186954,|['visible', 'sar']|,
31.629718,47.570673,68350,1000,4.201331702,|['visible', 'sar']|,
50.933751,-90.254514,68360,1000,6.879173561,|['visible', 'sar']|,
55.295659,-72.015295,68370,1000,2.03182716,|['visible', 'sar']|,
49.187356,48.62026,68380,1000,7.985489908,|['visible', 'sar']|,
43.772917,51.202083,68380,1000,1.485398752,|['visible', 'sar']|,
44.488532,-78.227025,68380,1000,4.827612351,|['visible', 'sar']|,
29.520704,78.760167,68390,1000,6.704856912,|['visible', 'sar']|,
60.266158,-111.064113,68390,1000,4.694333083,|['visible', 'sar']|,
51.885752,-99.653845,68400,1000,1.857249726,|['visible', 'sar']|,
39.973381,113.808692,68400,1000,3.79341159,|['visible', 'sar']|,
1.397917,-50.532596,68400,1000,1.427690755,|['visible', 'sar']|,
69.218593,72.308436,68410,1000,3.535832683,|['visible', 'sar']|,
59.833631,-100.73801,68420,1000,9.088108728,|['visible', 'sar']|,
-3.579647,-60.014777,68420,1000,0.898493081,|['visible', 'sar']|,
52.013068,-61.713547,68420,1000,2.117552479,|['visible', 'sar']|,
52.03125,75.439583,68420,1000,2.150086671,|['visible', 'sar']|,
63.62024,-98.899754,68420,1000,3.249699065,|['visible', 'sar']|,
47.124775,7.229442,68430,1000,6.309187554,|['visible', 'sar']|,
60.454434,-73.457148,68440,1000,5.90285124,|['visible', 'sar']|,
56.362667,-101.262133,68440,1000,9.944662908,|['visible', 'sar']|,
37.365174,-110.726722,68440,1000,0.739756533,|['visible', 'sar']|,
52.968913,-113.977201,68440,1000,3.813578244,|['visible', 'sar']|,
12.42293,76.571091,68440,1000,7.306593815,|['visible', 'sar']|,
-24.691984,33.506412,68450,1000,8.094518928,|['visible', 'sar']|,
46.665974,-80.672209,68450,1000,4.331798845,|['visible', 'sar']|,
61.59241,-104.932292,68450,1000,7.723604815,|['visible', 'sar']|,
63.626365,-111.652034,68450,1000,3.394779781,|['visible', 'sar']|,
49.816949,-91.637143,68450,1000,7.092423943,|['visible', 'sar']|,
65.555555,28.918854,68460,1000,6.575876977,|['visible', 'sar']|,
58.850777,-99.670636,68460,1000,3.4427021,|['visible', 'sar']|,
-15.558639,127.900296,68460,1000,2.854259113,|['visible', 'sar']|,
16.218641,-16.413458,68470,1000,4.497024014,|['visible', 'sar']|,
65.157122,-102.115625,68470,1000,9.852673137,|['visible', 'sar']|,
34.952083,81.564583,68470,1000,3.341745027,|['visible', 'sar']|,
32.614789,48.460472,68470,1000,3.567160164,|['visible', 'sar']|,
-7.026478,141.157197,68470,1000,8.611678968,|['visible', 'sar']|,
61.086147,26.177338,68480,1000,9.857174896,|['visible', 'sar']|,
69.307451,89.572917,68480,1000,0.511574706,|['visible', 'sar']|,
60.946677,72.653262,68480,1000,3.106384483,|['visible', 'sar']|,
54.257079,-76.005043,68480,1000,6.469354703,|['visible', 'sar']|,
59.42426,143.987989,68480,1000,4.455531635,|['visible', 'sar']|,
11.465998,41.642337,68480,1000,4.790248651,|['visible', 'sar']|,
58.247889,-104.447462,68490,1000,0.596689484,|['visible', 'sar']|,
56.554822,-105.432739,68490,1000,9.670624963,|['visible', 'sar']|,
53.770578,127.306854,68500,1000,2.108993052,|['visible', 'sar']|,
48.814583,97.285417,68500,1000,3.867104448,|['visible', 'sar']|,
50.152083,68.397917,68500,1000,7.211509542,|['visible', 'sar']|,
66.813973,-128.513358,68500,1000,6.737954794,|['visible', 'sar']|,
56.055256,28.213401,68500,1000,5.81403055,|['visible', 'sar']|,
32.148017,-95.473002,68510,1000,9.698023295,|['visible', 'sar']|,
60.266158,-111.064113,68510,1000,6.521489696,|['visible', 'sar']|,
60.043396,38.101519,68520,1000,5.371802235,|['visible', 'sar']|,
-45.438308,167.686458,68520,1000,8.745526469,|['visible', 'sar']|,
57.29766,-68.615645,68520,1000,0.791602322,|['visible', 'sar']|,
7.464583,38.514583,68530,1000,5.573011072,|['visible', 'sar']|,
34.63125,-95.352083,68530,1000,8.635113807,|['visible', 'sar']|,
69.456131,-115.530985,68530,1000,0.793042779,|['visible', 'sar']|,
55.315398,-63.110721,68540,1000,4.395320742,|['visible', 'sar']|,
66.417638,38.202958,68540,1000,9.352222047,|['visible', 'sar']|,
64.583209,-93.616182,68540,1000,8.136178221,|['visible', 'sar']|,
-32.134026,-60.912118,68550,1000,3.599949522,|['visible', 'sar']|,
48.075764,11.130208,68550,1000,2.118423637,|['visible', 'sar']|,
-34.78125,-62.235417,68560,1000,9.679855246,|['visible', 'sar']|,
18.925459,95.578977,68560,1000,9.029132887,|['visible', 'sar']|,
64.266882,-109.261811,68580,1000,2.073333331,|['visible', 'sar']|,
51.06595,-93.190009,68580,1000,7.294691586,|['visible', 'sar']|,
54.257079,-76.005043,68590,1000,2.289797127,|['visible', 'sar']|,
59.938284,-108.221557,68590,1000,0.324331643,|['visible', 'sar']|,
15.655393,-88.999155,68600,1000,5.062247905,|['visible', 'sar']|,
-14.436105,-71.282292,68600,1000,4.401774324,|['visible', 'sar']|,
65.132456,-117.813542,68600,1000,1.545581313,|['visible', 'sar']|,
66.087251,17.916256,68600,1000,3.105944459,|['visible', 'sar']|,
36.422916,-93.849219,68610,1000,6.28431521,|['visible', 'sar']|,
63.588379,119.007292,68610,1000,5.832918872,|['visible', 'sar']|,
40.929988,-113.307527,68620,1000,3.977031765,|['visible', 'sar']|,
52.077993,-118.569792,68630,1000,1.812245094,|['visible', 'sar']|,
49.759367,-74.533733,68630,1000,6.848465993,|['visible', 'sar']|,
30.014454,116.260106,68640,1000,3.454643948,|['visible', 'sar']|,
50.002083,69.214583,68640,1000,6.544195109,|['visible', 'sar']|,
46.272081,-75.834318,68640,1000,1.857063512,|['visible', 'sar']|,
52.41129,-77.473958,68640,1000,8.074947931,|['visible', 'sar']|,
3.372917,36.14375,68650,1000,7.779465112,|['visible', 'sar']|,
57.706249,-106.302082,68650,1000,5.679864455,|['visible', 'sar']|,
6.706123,124.814932,68650,1000,6.297024108,|['visible', 'sar']|,
69.10456,-109.953125,68660,1000,7.999416057,|['visible', 'sar']|,
69.360298,159.981262,68660,1000,6.523545682,|['visible', 'sar']|,
51.297148,-87.198371,68660,1000,8.062778163,|['visible', 'sar']|,
55.674087,27.046733,68660,1000,2.623228939,|['visible', 'sar']|,
28.998558,-111.92981,68660,1000,6.830921095,|['visible', 'sar']|,
54.829732,-76.697917,68670,1000,7.135180725,|['visible', 'sar']|,
23.460417,30.56875,68680,1000,3.468204327,|['visible', 'sar']|,
43.228021,-119.045399,68680,1000,7.365749978,|['visible', 'sar']|,
50.520094,69.85271,68680,1000,4.196741675,|['visible', 'sar']|,
24.506733,93.81875,68680,1000,1.320423938,|['visible', 'sar']|,
66.66061,19.401701,68680,1000,4.382317735,|['visible', 'sar']|,
62.718755,31.019735,68680,1000,1.815370242,|['visible', 'sar']|,
58.608677,-155.040882,68690,1000,6.192350268,|['visible', 'sar']|,
69.89055,70.56755,68690,1000,3.640855611,|['visible', 'sar']|,
71.31538,53.586748,68690,1000,7.623557986,|['visible', 'sar']|,
61.681882,23.182651,68700,1000,3.328972808,|['visible', 'sar']|,
32.347917,87.314583,68700,1000,5.459054704,|['visible', 'sar']|,
52.815765,-70.906186,68700,1000,8.408614689,|['visible', 'sar']|,
-48.44375,-71.185417,68710,1000,2.446778536,|['visible', 'sar']|,
45.575951,-84.486832,68710,1000,4.19753469,|['visible', 'sar']|,
-27.43125,137.28125,68710,1000,1.709884487,|['visible', 'sar']|,
56.216127,61.607292,68710,1000,5.543323471,|['visible', 'sar']|,
61.072951,-97.060457,68720,1000,2.808769542,|['visible', 'sar']|,
64.350242,33.291909,68720,1000,5.104662087,|['visible', 'sar']|,
49.855718,-77.185373,68740,1000,6.653124872,|['visible', 'sar']|,
37.02158,94.583716,68740,1000,0.495308426,|['visible', 'sar']|,
51.289404,-89.0353,68740,1000,5.872332776,|['visible', 'sar']|,
15.815763,121.110498,68740,1000,1.455003735,|['visible', 'sar']|,
46.385417,74.602083,68750,1000,7.53460649,|['visible', 'sar']|,
68.810417,89.56875,68750,1000,8.903275816,|['visible', 'sar']|,
53.535644,-63.967251,68750,1000,8.671109923,|['visible', 'sar']|,
64.432185,79.142708,68750,1000,9.205881456,|['visible', 'sar']|,
65.469803,65.689823,68750,1000,3.848948107,|['visible', 'sar']|,
-21.03161,25.522926,68760,1000,3.176661307,|['visible', 'sar']|,
-4.02693,119.885,68760,1000,6.442598127,|['visible', 'sar']|,
54.831184,112.343329,68770,1000,4.897200686,|['visible', 'sar']|,
65.894918,31.396615,68780,1000,7.9839267,|['visible', 'sar']|,
-13.44789,15.868727,68780,1000,8.151601422,|['visible', 'sar']|,
66.358014,-97.200743,68780,1000,9.905695428,|['visible', 'sar']|,
30.101028,115.175433,68780,1000,4.875625768,|['visible', 'sar']|,
9.516856,30.494289,68790,1000,9.261147888,|['visible', 'sar']|,
47.656955,8.862084,68800,1000,7.517164988,|['visible', 'sar']|,
43.327083,-118.785417,68800,1000,8.081128856,|['visible', 'sar']|,
64.661838,16.538267,68800,1000,2.675048749,|['visible', 'sar']|,
70.823255,151.601551,68800,1000,5.840115588,|['visible', 'sar']|,
65.99601,-123.013248,68800,1000,9.627272056,|['visible', 'sar']|,
57.19505,-66.377083,68800,1000,9.601853822,|['visible', 'sar']|,
33.360397,11.089119,68810,1000,9.43326993,|['visible', 'sar']|,
-21.03161,25.522926,68810,1000,1.479135008,|['visible', 'sar']|,
64.191878,-67.163407,68810,1000,5.127173623,|['visible', 'sar']|,
-32.098053,136.138542,68820,1000,7.419537906,|['visible', 'sar']|,
-19.360327,-40.097851,68820,1000,5.827968938,|['visible', 'sar']|,
60.79366,-106.434384,68820,1000,5.745298806,|['visible', 'sar']|,
69.419629,160.177439,68830,1000,8.034570718,|['visible', 'sar']|,
49.984405,-78.173958,68840,1000,0.66725326,|['visible', 'sar']|,
54.557698,-101.463542,68850,1000,0.696979597,|['visible', 'sar']|,
71.357579,-109.994792,68850,1000,8.468487736,|['visible', 'sar']|,
24.76032,78.231178,68860,1000,9.358916669,|['visible', 'sar']|,
67.169338,-85.25625,68860,1000,7.097731741,|['visible', 'sar']|,
70.055412,88.031173,68870,1000,2.610966613,|['visible', 'sar']|,
53.871718,67.435095,68870,1000,6.272752925,|['visible', 'sar']|,
55.67538,-98.86206,68870,1000,2.494683671,|['visible', 'sar']|,
46.719215,-75.982801,68880,1000,9.340929824,|['visible', 'sar']|,
50.147917,91.022917,68880,1000,4.28387626,|['visible', 'sar']|,
55.680325,-104.803932,68880,1000,0.475116577,|['visible', 'sar']|,
67.298821,169.267708,68890,1000,6.944801283,|['visible', 'sar']|,
31.489583,61.297917,68900,1000,9.865395572,|['visible', 'sar']|,
48.780154,-71.696875,68900,1000,9.92084079,|['visible', 'sar']|,
49.354812,-69.769792,68910,1000,7.938503529,|['visible', 'sar']|,
45.860445,-61.093699,68920,1000,2.615473236,|['visible', 'sar']|,
61.894617,30.953527,68920,1000,7.89154135,|['visible', 'sar']|,
-3.552377,-61.440382,68920,1000,3.656806155,|['visible', 'sar']|,
6.236801,1.539095,68920,1000,3.135936687,|['visible', 'sar']|,
68.613085,-126.22571,68930,1000,7.334537895,|['visible', 'sar']|,
52.043931,140.084645,68930,1000,6.366320572,|['visible', 'sar']|,
